,text,label
705,有些着急凑活看一看,0
706,谢谢,0
707,大佬叫我QQ可以吗向找一个人请教数学,2
708,求解,3
709,求解第五题怎么写,2
710,不用洛比达直接就好，用等价无穷小替换就好了,0
711,是不是用洛必达法则啊，题目满足什么条件要用洛必达法则,0
712,导数问题,2
713,连续与可导的关系,2
714,请问第二题怎么做啊,2
715,感谢大佬,0
716,成绩最终成绩在哪里呢,3
717,这道题不会，请教大家,2
718,连续三次洛必达,1
719,求助函数极限为无穷大是否为极限不存在,2
720,这个怎么办呀,2
721,谢谢啦,0
722,总结，罗比达虽然通用，但计算量大，不仔细容易出错，等价无穷小代换可以简化计算所以能用无穷小代换就用，实在没有办法了再罗比达,0
723,这已经可以得出答案了分析已知条件函数在自变量趋向于时也是趋向于而且是高阶的无穷小又二阶导数为使用次罗比达法则得到结果为,1
724,那下一道题用洛必达法则怎么做呢,2
725,这个怎么做,2
726,这两个题怎么做,2
727,谢谢啦,0
728,结课了，什么时候有证书啊,3
729,请问大佬们这道题怎么做呢,3
730,有人可以写下怎么做的吗,2
731,根号下那个写到分母去，变成无穷大比无穷大型，上下都求导，最后答案选C,0
732,为什么要设|x|，为什么不能直接令x,0
733,直接开方就可以了，为什么这么麻烦呀,0
734,第题题咋做鸭,2
735,谢谢了,0
736,这道题怎么做啊,2
737,求助,3
738,用和差化积,1
739,不行啊,2
740,和差化积然后嘞,2
741,老师们，这道题怎么做,2
742,能帮我看看吗,3
743,谢谢了,0
744,怎么用定义求极限,2
745,函数有界函数有界是指上下界都有吗,2
746,不可以用罗比达使用罗比达是有前提的这个分子中有极限不存在的正确做法先化简，在使用无穷小的性质得出结论为,0
747,证明题请问，这道题怎么写啊,2
748,求解乘有界还等于那无穷乘有界等多少比如他,0
749,怎么做啊写不来啊大佬们，,2
750,因为fx，得fxx所以fnn所以nfn,0
751,什么时候开始新的章节,3
752,什么时候可以申请证书,3
753,第九题二阶导数怎么求,2
754,第四题怎么写,2
755,第题怎么写啊，老师,2
756,可以取指数,1
757,老师，第六题怎么写,3
758,求详细解题过程,3
759,谢谢谢谢，但是这道题能用泰勒展开做吗，这样有点麻烦了吧,0
760,第二问怎么做,3
761,这个我要怎么做,3
762,求导是不是求错了,2
763,这个题为什么不能用等价无穷小计算，希望写一下具体解题过程麻烦了,2
764,求解这道题,3
765,求解答,2
766,谢谢大佬大佬方便加个QQ以后请教吗,0
767,谢谢大佬,0
768,其他同理可得,1
769,跟高xtanx为什么等于二分之一xtanx这是运用了哪个原理或者公式,0
770,x的a次方－等价于ax,1
771,谢谢,0
772,都是用等价无穷小做题，,1
773,可我都不会啊视频看过了还是不会笑哭,2
774,能讲讲具体做法吗,2
775,没有看到怎么申请付费证书的地方呀,3
776,最后的成绩什么时候能公布出来呀,3
777,急，求教过程写下,2
778,谢谢你,0
779,求解第三题，拜托啦,2
780,通分后用洛必达求导,1
781,电子证书老师你好，怎么申请电子证书啊,3
782,这个地方是怎么来的啊，帮忙看看呗，谢谢啦,2
783,这个是单位的换算吧，把弧度变成度乘以π,1
784,老师，这几题咋做呀，,2
785,谢谢啦第题可以用次洛必达法则,0
786,谁能帮帮我,3
787,不好意思我看错了，就应该选c,0
788,你好，这个题你确定答案没错吗,2
789,老师，这题应该怎么写呢,3
790,这两题怎么写，谢谢,3
791,请问哪里可以看到总分成绩电子证书对升学有帮助吗,3
792,老师，这题应该怎么写呢,2
793,老师这道题怎么写呢,2
794,没事的呢,1
795,额，是吗O不好意思→→,0
796,不知道对不对,0
797,答案是诶，没有解析,3
798,老师这题怎么做,2
799,xtanx可以这么等价,2
800,可以啊，正切函数的马克劳林展开,1
801,老师这题怎么做,2
802,老师这题怎么做,2
803,为啥题做完了课时还不满,2
804,老师，这一题怎么做x时，gx，f’不对吗,0
805,这道题怎么做呀这个题怎么做呀分部积分写出来感觉答案有点问题，不太像正确答案,0
806,这题二阶导数这么求,2
807,能写一下吗,2
808,这个直接根据最基本的导数公式依次求呀,1
809,第题怎么做,3
810,大家看一下我是怎么错了谢谢,2
811,少了x求导，等于,1
812,复合函数求导,1
813,谢谢了,0
814,三角标注的不应该是加号吗,2
815,老师，这个第五题怎么做,3
816,你具体一点吧，我感觉条件不充分,1
817,d吧设xx，x趋近x时，|fx|≤xx,0
818,老师，怎么申请证书老师，学习完了如何申请证书啊谢谢,3
819,老师，这题应该怎么写呢,2
820,谢谢哦⊙⊙,0
821,这是用了洛必达法则吗,2
822,洛必达加等价替换,0
823,到了截止日期不可以再做了吗,2
824,这道题该怎么解呢,2
825,洛必达,1
826,洛必达啊,1
827,应该怎么申请证书呢,3
828,登录在电脑网页打开进入课程页面你就看到了目前还没有开放申请证书,3
829,期终考试为什么打不开,2
830,哪里可以看到总分,3
831,申请电子证书需要钱吗老师您好请问现在申请电子版证书需要费用吗,3
832,什么时候发证书啊有什么要求吗,3
833,同问,2
834,求这题的详解A和C有什么问题我感觉结果是对的,0
835,谢谢，但C中后面那个极限是有界的，极限为O乘极限有界不是等于O吗,0
836,A分母不能为零C后边那个极限不存在,0
837,老师，这题怎么做呀,3
838,老师，这道题怎么做,3
839,老师这题怎么做啊,2
840,铅直渐近线不是很明白，老师，您能给我讲讲吗铅直渐近线不是很明白，老师，您能给我讲讲吗,2
841,求解答,3
842,老师，这个怎么做老师，这个怎么做啊,2
843,学到的永远是自己的,1
844,老师讲的我都会了,0
845,极限想问一下这道题，我没看懂,2
846,怎么变过来的呢这是怎么变得呢老师,2
847,课后思考狄利克雷函数是不是分段函数,2
848,这题怎么做,3
849,直接泰勒展开,1
850,连续求导太烦了,2
851,那怎么做,2
852,expx的求导方式错了，不能简单地代换，求导中x也要求导相乘，所以用泰勒展开的计算也不小,0
853,expx的求导方式错了，不能简单地代换，求导中x也要求导相乘，所以用泰勒展开的计算也不小,0
854,分子分母连续求导就能出答案我算出来是,0
855,泰勒展开,1
856,展开式中还有个f,1
857,我加减算错了,0
858,罗必塔法则,1
859,请教老师,3
860,两个重要极限老师这个tx而且t趋向与为什么可以用准则,0
861,拉格朗日中值定理怎么推导的,2
862,看课本页和页,3
863,求解这道题的过程,3
864,先把代入最下面那个式子令式子等于求出a再代入最上面的那个式子令式子等于求出b,1
865,求助这个函数极限,2
866,当x→时，cosx的等价无穷小是什么,2
867,没有等价无穷小，但可以配凑cosxx或者可以用麦克劳林公式展开,0
868,当x趋近于时，cos，所以不存在等价无穷小，是这样吗,0
869,如何去做,2
870,不太明白这个题,2
871,看看怎么做真的做不出来,2
872,参数方程二阶求导,2
873,谢谢老师,0
874,求助这道题不太懂呀,3
875,知道了,0
876,老师，什么时候更新课时,3
877,只要退出去刷新下课时就刷新了,1
878,怎么求积分,2
879,老师，这道题怎么做,3
880,泰勒公式是怎么来的为什么后面加的是x–x的n次方,2
881,课时问题所有内容都做了，为什么还是只显示完成了个课时,3
882,课程，课件，讨论，测试，期末都做过了，但是还是只显示完成了个课时,3
883,课件文档都要看的,1
884,课件什么的全都点一下,1
885,求助,3
886,答疑老师，请问这个证明题可以这样做吗,2
887,答疑老师，请问怎么用函数的单调性证明这个不等式呢,2
888,答疑老师，麻烦解答一下这道题｡･･｡ﾉ♡,2
889,答疑老师，请问这个怎么求它的二阶导数呀,2
890,可以连续先求dxdt类似的求出y的，然后再除一下就可以了,0
891,有界函数但不可求极限，与无穷小的乘积等于什么第五题C选项，谢谢,0
892,等于零，有界函数不可求极限表示这时候有界函数和无穷小不可以分开求各自的极限，,0
893,答疑老师，请问这题答案为什么是x的平方减x的立方是高阶无穷小量呀,0
894,这个题目怪怪的,2
895,不能用等价无穷小嘛,0
896,这就是用等价无穷小啊,1
897,老师，求教这几个题,2
898,老师，我是大一物理新生，有什么好的高数资料推荐吗,3
899,有关极限的问题第一，想问连续函数代入定点求极限的原理第二，想问这道题的第二种解法为什么是错的为什么不能代入x计算，指数函数难道不是连续函数吗希望老师可以作答，谢谢老师,0
900,老师，n是什么意思,2
901,累乘到n,1
902,egxxxx，如此类推叫阶乘,1
903,唉，虽然这个问题很但是您解释下也很快的呀,1
904,老师第二题向您请教,2
905,已学课时是怎么算的啊，为什么我一直都只有,2
906,函数有界性是什么,2
907,求详细解析,3
908,柯西中值定理的集合意义是什么啊,2
909,求详细解析,3
910,求详细解析,3
911,求高阶导数希望老师可以作答，谢谢老师,2
912,求解该题,2
913,先定表达式,1
914,老师，这道题该咋做,3
915,洛必达法则,1
916,老师，请问我画的箭头这一步是怎么变化的,2
917,老师，这道题解二是什么原理，为什么再－后那个又没了,0
918,求解,3
919,求解,3
920,左右导数为何相等老师左导数和右导数一正一负怎么说是相等的呢,2
921,求解答,2
922,导数应用,2
923,老师，请问这题怎么写呢,2
924,一般让我们求的都是铅直渐近线x或水平渐近线y，前者是间断点a的极限为无穷大即xa，后者是x趋于无穷大时极限存在为b即yb,0
925,为什么是D啊QAQ,2
926,第题,3
927,三个当中最小的等号右边式子三个当中最大的，即fξ∈min，max，再根据闭区间连续函数的介值定理，证明存在,0
928,存在ξ属于a，b,1
929,反函数讲的详细一点的视频有没有,3
930,求问这道题大致思路,2
931,请问答案是什么,3
932,洛必达,2
933,老师请问这道题怎么做,2
934,怎么判断不可导点是否为极值点啊驻点和不可导点是可能的极值点怎么判断驻点和不可导点为极值点驻点通过二阶导数判断是极大值还是极小值那不可导点怎么判断是极大值还是极小值呢,0
935,微分对今后学习的重要性老师，请问微分是不是之后的学习基础啊微分和导数哪一个更加基础呢,0
936,请问这题选什么,3
937,求解该题,3
938,请问这题选什么,3
939,请问这道题怎么做,3
940,不好意思，写错了，应该是n,0
941,感谢,0
942,老师这个问题如何解,3
943,老师，帮我看一下这个题吧,2
944,第四题怎么做啊,2
945,老师这题对吗,3
946,谢谢老师,0
947,老师这一题对吗,2
948,第三题的C怎么证明呢,2
949,老师，我这样想，错在哪了因为是奇函数，所以在∞，∞上趋向相同，又因为fx的二阶导数，则fx的曲线是凸的，因为fx的一阶导数，则单调递增，所以选D，请问哪里错了，老师,0
950,如何计算，已经给出二阶导数，且为奇函数，所以在无穷上与在无穷上趋向一致，因为在﹣x上是凸的，则在x上必定是﹣的,0
951,老师这个怎么做,3
952,有关例题的解,2
953,求解,3
954,为什么第二行的式子中可以直接代换，而后面一个不行，求助大家谢谢,2
